origin_group,year,compartment,count
Hindu,2025,P_A,0.026012294873748943
Islamic,2025,D,6.562232259201312
Islamic,2025,A,1.235091270150508
Islamic,2025,H_D,17.47552420923622
Islamic,2025,H_A,1.235091270150508
Islamic,2025,P_D,0.0
Islamic,2025,P_A,0.0
Other Western,2025,D,0.417516030315717
Other Western,2025,A,0.0
Other Western,2025,H_D,17.231809106435115
Other Western,2025,H_A,0.3506748632491661
Other Western,2025,P_D,0.0
Other Western,2025,P_A,0.0
Other Civilizations,2025,D,1.1075481682090156
Other Civilizations,2025,A,0.0
Other Civilizations,2025,H_D,6.755104880645668
Other Civilizations,2025,H_A,0.2765515626188094
Other Civilizations,2025,P_D,15.743211870853674
Other Civilizations,2025,P_A,0.0
United States,2026,D,0.04851049138096233
United States,2026,A,0.23291146484631897
United States,2026,H_D,21.642104505204482
United States,2026,H_A,1.6188859874015034
United States,2026,P_D,17.38390953796649
United States,2026,P_A,5.72438891642372
Anglosphere ex-US,2026,D,0.7689637629055035
Anglosphere ex-US,2026,A,0.24698006294256683
Anglosphere ex-US,2026,H_D,5.215744413652033
Anglosphere ex-US,2026,H_A,1.3389858544009186
Anglosphere ex-US,2026,P_D,16.32298413113477
Anglosphere ex-US,2026,P_A,6.952495621118054
Continental Europe,2026,D,0.44833803302223885
Continental Europe,2026,A,4.386110190229909
Continental Europe,2026,H_D,16.815754411376226
Continental Europe,2026,H_A,2.0
Continental Europe,2026,P_D,23.845124400712297
Continental Europe,2026,P_A,1.0
Sinic,2026,D,3.8821624342066525
Sinic,2026,A,0.1455800821426963
Sinic,2026,H_D,17.14796819375723
Sinic,2026,H_A,1.378713366127784
Sinic,2026,P_D,21.570575923765638
Sinic,2026,P_A,0.0
Japanese,2026,D,1.7545734540017635
Japanese,2026,A,0.1680803858587958
Japanese,2026,H_D,7.521755106234869
Japanese,2026,H_A,0.8339156140823033
Japanese,2026,P_D,13.569408447525355
Japanese,2026,P_A,0.0
Hindu,2026,D,1.0573366708542293
Hindu,2026,A,0.0
Hindu,2026,H_D,9.92021507528161
Hindu,2026,H_A,0.0
Hindu,2026,P_D,16.33844005728165
Hindu,2026,P_A,0.01734152991583263
Islamic,2026,D,6.891846276219931
Islamic,2026,A,1.3607751703959707
Islamic,2026,H_D,17.82178343667127
Islamic,2026,H_A,1.3607751703959707
Islamic,2026,P_D,0.0
Islamic,2026,P_A,0.0
Other Western,2026,D,0.39444293937605984
Other Western,2026,A,0.0
Other Western,2026,H_D,17.59399604068005
Other Western,2026,H_A,0.34489435327722184
Other Western,2026,P_D,0.0
Other Western,2026,P_A,0.0
Other Civilizations,2026,D,1.0879199672425608
Other Civilizations,2026,A,0.0
Other Civilizations,2026,H_D,6.397799279965526
Other Civilizations,2026,H_A,0.28708566661451074
Other Civilizations,2026,P_D,16.76630701252917
Other Civilizations,2026,P_A,0.0
