rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
r,0.0030410715487505513,1135.2774278771763,1.0101010099856689,Sinic,domestic_PIs,112.34408602150538
I0,3.4179352873876163,1135.1639001356848,1.0000000000000042,Sinic,domestic_PIs,112.34408602150538
h_D,0.0894525045515004,1124.7883661730552,0.07684790707287013,Sinic,domestic_PIs,112.34408602150538
p_D,0.1656604433192,1124.5154791394493,0.05256807365771072,Sinic,domestic_PIs,112.34408602150538
beta,0.1203972804325936,1124.148658739523,0.019930618935854058,Sinic,domestic_PIs,112.34408602150538
h_A,0.2371399981107351,1124.0955962269472,0.015209438347301332,Sinic,domestic_PIs,112.34408602150538
alpha,0.0598241820788785,1123.9811977775385,0.005030958051278978,Sinic,domestic_PIs,112.34408602150538
p_A,0.1926914505264109,1123.977138922999,0.004669825787974615,Sinic,domestic_PIs,112.34408602150538
d,0.0055601921420545,1099.9731415676954,-2.1310602944139503,Sinic,domestic_PIs,112.34408602150538
r,0.0068815775161965576,534.0653084531311,1.0101010100693109,United States,domestic_active,132.49329758713137
I0,3.2616904826224045,534.0119019224534,0.9999999999999936,United States,domestic_active,132.49329758713137
h_D,0.1760959021214936,529.4197100483996,0.13145872290541064,United States,domestic_active,132.49329758713137
beta,0.0336472236621212,529.2625920000469,0.10174230118055234,United States,domestic_active,132.49329758713137
p_D,0.1637823848547535,529.0153532849541,0.054980964711325464,United States,domestic_active,132.49329758713137
h_A,0.3805653047154277,528.7477671791327,0.004371237492375612,United States,domestic_active,132.49329758713137
p_A,0.1567583504775651,528.7367859602653,0.002294311675523907,United States,domestic_active,132.49329758713137
alpha,0.0624489082402351,528.2579291488231,-0.08827396551369805,United States,domestic_active,132.49329758713137
d,0.011535520265458,517.2970860035231,-2.1613460331772063,United States,domestic_active,132.49329758713137
r,0.0068815775161965576,478.76185994796253,1.0101010100693082,United States,domestic_PIs,132.49329758713137
I0,3.2616904826224045,478.71398376211795,0.9999999999999929,United States,domestic_PIs,132.49329758713137
h_D,0.1760959021214936,474.7497175526641,0.16361146585221875,United States,domestic_PIs,132.49329758713137
p_D,0.1637823848547535,474.4954325693932,0.10996192942437999,United States,domestic_PIs,132.49329758713137
beta,0.0336472236621212,474.4631601913864,0.10315304084111993,United States,domestic_PIs,132.49329758713137
h_A,0.3805653047154277,474.003918529511,0.006261348885730545,United States,domestic_PIs,132.49329758713137
p_A,0.1567583504775651,473.9959902413485,0.004588623351128492,United States,domestic_PIs,132.49329758713137
alpha,0.0624489082402351,473.64079881252087,-0.07035034966500027,United States,domestic_PIs,132.49329758713137
d,0.011535520265458,463.21339511332627,-2.2703441023897866,United States,domestic_PIs,132.49329758713137
