rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
h_A,0.1664043229921079,585.4846149913521,0.023134409717185816,Other Civilizations,domestic_PIs,104.59615384615385
p_A,0.138629436111989,585.3948650431853,0.007801690634736399,Other Civilizations,domestic_PIs,104.59615384615385
alpha,0.0438014679511068,585.3261651036727,-0.003934882979432692,Other Civilizations,domestic_PIs,104.59615384615385
d,0.0159000937378525,577.7344515836527,-1.3008895123068709,Other Civilizations,domestic_PIs,104.59615384615385
I,8.529411764705882,417.60486265396344,0.9999999999999732,Other Western,domestic_active,57.16981132075472
beta,0.1198695747225092,413.6996836175193,0.05551127883370983,Other Western,domestic_active,57.16981132075472
h_D,0.0988482062654826,413.6303722933007,0.03874795931297308,Other Western,domestic_active,57.16981132075472
h_A,0.3167121017446789,413.49713272055396,0.006523246310598863,Other Western,domestic_active,57.16981132075472
p_A,0.1119761447404899,413.47016104352826,0.0,Other Western,domestic_active,57.16981132075472
p_D,0.1045743945275896,413.4701610435282,-1.3747889017515776e-14,Other Western,domestic_active,57.16981132075472
alpha,0.0912968883814033,413.2784663726766,-0.04636239538250697,Other Western,domestic_active,57.16981132075472
d,0.0192245382020757,409.15193694261063,-1.0443859092562253,Other Western,domestic_active,57.16981132075472
I,8.529411764705882,322.65056670441925,0.999999999999987,Other Western,domestic_PIs,57.16981132075472
p_D,0.1045743945275896,319.85806170034357,0.12585615983117798,Other Western,domestic_PIs,57.16981132075472
h_D,0.0988482062654826,319.7494497621445,0.09185713150107273,Other Western,domestic_PIs,57.16981132075472
beta,0.1198695747225092,319.5670339946976,0.0347551319592259,Other Western,domestic_PIs,57.16981132075472
h_A,0.3167121017446789,319.5328483797046,0.02405393546184558,Other Western,domestic_PIs,57.16981132075472
p_A,0.1119761447404899,319.5059914149131,0.015646842080155696,Other Western,domestic_PIs,57.16981132075472
alpha,0.0912968883814033,319.49218973956056,0.011326473996357023,Other Western,domestic_PIs,57.16981132075472
d,0.0192245382020757,315.3279712227711,-1.292207793715107,Other Western,domestic_PIs,57.16981132075472
I,22.529411764705884,2980.366282283967,0.9999999999999988,Sinic,domestic_active,112.34408602150538
beta,0.0881547783430282,2951.6477718743113,0.026774135576245334,Sinic,domestic_active,112.34408602150538
h_D,0.0790653198429388,2951.466220600164,0.020621643918466687,Sinic,domestic_active,112.34408602150538
h_A,0.227816390986851,2950.929979795771,0.002449273104305388,Sinic,domestic_active,112.34408602150538
p_A,0.1880919257606142,2950.857705231651,1.541068381847864e-14,Sinic,domestic_active,112.34408602150538
p_D,0.1348188751893258,2950.8577052316505,0.0,Sinic,domestic_active,112.34408602150538
alpha,0.0489601864213605,2950.18989196046,-0.022631158053010903,Sinic,domestic_active,112.34408602150538
d,0.0073978002186345,2920.837768809027,-1.0173291775269468,Sinic,domestic_active,112.34408602150538
I,22.529411764705884,2676.2903164496825,0.9999999999999978,Sinic,domestic_PIs,112.34408602150538
h_D,0.0790653198429388,2651.318862140992,0.05760714012390377,Sinic,domestic_PIs,112.34408602150538
p_D,0.1348188751893258,2650.886543716326,0.041291959135157534,Sinic,domestic_PIs,112.34408602150538
beta,0.0881547783430282,2650.285940919643,0.018625926944213365,Sinic,domestic_PIs,112.34408602150538
h_A,0.227816390986851,2650.053984177543,0.009872156544901945,Sinic,domestic_PIs,112.34408602150538
p_A,0.1880919257606142,2649.884034669581,0.0034584651009445548,Sinic,domestic_PIs,112.34408602150538
alpha,0.0489601864213605,2649.861606256219,0.0026120435690088115,Sinic,domestic_PIs,112.34408602150538
d,0.0073978002186345,2620.029648732008,-1.1232104023091212,Sinic,domestic_PIs,112.34408602150538
I,21.41176470588235,1765.406887582671,0.9999999999999939,United States,domestic_active,132.49329758713137
beta,0.0330241686870576,1749.256641540137,0.07603461741928706,United States,domestic_active,132.49329758713137
h_D,0.1493004191637231,1749.0916609054268,0.06659597513068222,United States,domestic_active,132.49329758713137
h_A,0.2011797390542625,1748.0092121312296,0.004668423492078886,United States,domestic_active,132.49329758713137
p_A,0.1775058551350301,1747.927611467991,-1.3008186034218717e-14,United States,domestic_active,132.49329758713137
p_D,0.1433595518434746,1747.927611467991,-1.3008186034218717e-14,United States,domestic_active,132.49329758713137
alpha,0.0949857566893328,1746.6739826447895,-0.07172086618329254,United States,domestic_active,132.49329758713137
